Order_ID,Date,Time,Outlet,State,Model,ProductID,ProductName,Option,ItemBarcode,Brand,Department,Price,Qty,Revenue,Sales Person,Platform,Tax,Avg.Cost(AUD),L.Cost(AUD),GP%(Avg.Cost),GP%(L.Cost),Profit
97222,2024-12-03,16:09:16,SYDNEY CBD,NSW,ADLV-23SS-ACAFBW-DGN,2057,FIRE BEAR WASHING BALL CAP DEEP GREEN,NA,8809932240407.0,ART WORK,CAP,109.0,1.0,109.0,Website Admin,Online,9.91,48.68,48.68,50.87,50.87,60.32
97222,2024-12-03,16:09:16,SYDNEY CBD,NSW,OA-DSC-8,0,X'MAS 24 - 10% (AUD 100.00),NA,8729173983625.592,NA,PROMOTION,-10.9,1.0,-10.9,Website Admin,Online,-0.99,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97223,2024-12-03,16:10:09,SYDNEY CBD,NSW,24FW-TP-SS-CO-HSS-BLK,2837,[HOSHI X acmé de la vie]  TIGER SKETCH SHORT SLEEVE T-SHIRT  BLACK,1,8800270906789.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Victoria L,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97223,2024-12-03,16:10:09,SYDNEY CBD,NSW,ADLV-23FW-OPLHNQ-BLK,2251,BASIC LOGO NON QUILTING HOODED DUCK DOWN PARKA BLACK,2,8809932241732.0,LOGO PLAY,DUCK DOWN JACKETS,499.0,1.0,499.0,Victoria L,Offline,45.36,238.43,238.43,47.44,47.44,260.57
97223,2024-12-03,16:10:09,SYDNEY CBD,NSW,OA-DSC-11,0,X'MAS 24 - 40% (AUD 500.00),NA,8729173983625.592,NA,NA,-243.2,1.0,-243.2,Victoria L,Offline,-22.11,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97224,2024-12-03,16:14:55,SYDNEY CBD,NSW,24FW-TP-SS-CO-HSS-BLK,2837,[HOSHI X acmé de la vie]  TIGER SKETCH SHORT SLEEVE T-SHIRT  BLACK,1,8800270906789.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Bao T,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97224,2024-12-03,16:14:55,SYDNEY CBD,NSW,24FW-TP-SS-CO-HSS-CRM,2836,[HOSHI X acmé de la vie]  TIGER SKETCH SHORT SLEEVE T-SHIRT  CREAM,1,8800270906765.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Bao T,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97224,2024-12-03,16:14:55,SYDNEY CBD,NSW,OA-DSC-9,0,X'MAS 24 - 20% (AUD 200.00),NA,8729173983625.592,NA,PROMOTION,-43.6,1.0,-43.6,Bao T,Offline,-3.96,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97225,2024-12-03,16:15:15,QV MELBOURNE,VIC,ADLV-21SS-SSADBK-TBD,30,TEDDY BEAR (BEAR DOLL) SHORT SLEEVE T-SHIRT BLACK,1,8800000031484.0,LOGO PLAY,T-SHIRT,109.0,2.0,218.0,Kiki P,Offline,19.82,96.78,97.36,51.17,50.87,120.64
97225,2024-12-03,16:15:15,QV MELBOURNE,VIC,OA-DSC-9,0,X'MAS 24 - 20% (AUD 200.00),NA,8729173983625.592,NA,PROMOTION,-43.6,1.0,-43.6,Kiki P,Offline,-3.96,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97226,2024-12-03,16:26:21,QV MELBOURNE,VIC,ADLV-24SS-ACENDS-SVR,2496,ENAMEL DUFFEL SHOULDER BAG SILVER,NA,8809977035181.0,ADLV X JEONGHAN,BAG,169.0,1.0,169.0,Ling Yao,Offline,15.36,81.68,81.68,46.84,46.84,87.32
97226,2024-12-03,16:26:21,QV MELBOURNE,VIC,ADLV-24SS-ACBTPG-GRN,2656,THE POWERPUFF GIRLS X acmé de la vie Buttercup acrylic shaker keyring GREEN,NA,8809977037116.0,ADLV X POWERPUFF GIRLS,ACCESSORIES,39.0,1.0,39.0,Ling Yao,Offline,3.55,15.43,15.43,56.48,56.48,23.57
97226,2024-12-03,16:26:21,QV MELBOURNE,VIC,OA-DSC-9,0,X'MAS 24 - 20% (AUD 200.00),NA,8729173983625.592,NA,PROMOTION,-41.6,1.0,-41.6,Ling Yao,Offline,-3.78,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97227,2024-12-03,16:26:26,SYDNEY CBD,NSW,ADLV-21SS-HDBKBF-AST,660,ADLV BABY FACE HOODIE BLACK ASTRONAUT,1,8809692410973.0,BABY FACE,HOODIES,189.0,1.0,189.0,Bao T,Offline,17.18,89.93,89.93,47.66,47.66,99.07
