Order_ID,Date,Time,Outlet,State,Model,ProductID,ProductName,Option,ItemBarcode,Brand,Department,Price,Qty,Revenue,Sales Person,Platform,Tax,Avg.Cost(AUD),L.Cost(AUD),GP%(Avg.Cost),GP%(L.Cost),Profit
85951,2024-08-06,16:09:36,SYDNEY CBD,NSW,ADLV-19SS-HDBKBF-SNW,431,ADLV BABY FACE HOODIE BLACK SNOW,1.0,8800000015088,BABY FACE,HOODIES,189.0,1.0,189.0,Lydia h,Offline,17.18,89.51,89.93,47.90,47.66,99.07
85951,2024-08-06,16:09:36,SYDNEY CBD,NSW,ADLV-24SS-ACSYND-BLK,2415,SYMBOL EMBOSSING NEEDLEWORK BALL CAP BLACK,1.3452161442327393,8809977033880,ADLV X JEONGHAN,CAP,109.0,1.0,109.0,Lydia h,Offline,9.91,48.68,48.68,50.87,50.87,60.32
85951,2024-08-06,16:09:36,SYDNEY CBD,NSW,ADLV-24SS-ACLGTF-WHT,2686,GOTHIC FONT LOGO SOCKS WHITE,1.3452161442327393,8809977035327,LOGO PLAY,SOCKS,19.0,1.0,19.0,Lydia h,Offline,1.73,7.68,7.68,55.54,55.54,11.32
85952,2024-08-06,16:16:33,THE GLEN,VIC,ADLV-24SS-SSABDF-BLK,2658,BEAR DOLL FUZZY RABBIT SHORT SLEEVE T-SHIRT BLACK,1.0,8809977038328,ART WORK,T-SHIRT,109.0,1.0,109.0,Evelyn Yang,Offline,9.91,45.75,45.75,53.83,53.83,63.25
85953,2024-08-06,16:25:42,CHADSTONE,VIC,ADLV-24SS-PTSPPG-CHA,2640,THE POWERPUFF GIRLS X acmé de la vie artwork spray washing pants CHARCOAL,1.0,8809977037598,ADLV X POWERPUFF GIRLS,BOTTOMS (LONG),229.0,1.0,229.0,Yujin K,Offline,20.82,100.04,100.04,51.95,51.95,128.95999999999998
85953,2024-08-06,16:25:42,CHADSTONE,VIC,ADLV-22SS-PTWCCA-NVY,1459,CIRCLE LOGO ARTWORK WIDE TRAINING PANTS NAVY,1.3452161442327393,8809860425730,ADLV X LISA,BOTTOMS (LONG),189.0,1.0,189.0,Yujin K,Offline,17.18,89.93,89.93,47.66,47.66,99.07
85954,2024-08-06,16:36:10,CHATSWOOD,NSW,ADLV-24SS-ZPPLBS-BLK,2541,BASIC LOGO NEEDLEWORK HOODIE ZIP UP BLACK,1.0,8809977033989,LOGO PLAY,ZIP-UP JACKET/HOODIE,209.0,1.0,209.0,Allen Yang,Offline,19.0,98.18,98.18,48.33,48.33,110.82
85955,2024-08-06,16:45:27,QV MELBOURNE,VIC,ADLV-22FW-KNLAKG-BLK,1975,A LOGO EMBLEM EMBROIDERY KNIT GLOVES BLACK,1.3452161442327393,8809902201360,LOGO PLAY,ACCESSORIES,109.0,1.0,109.0,Lawrence W,Offline,9.91,48.68,48.68,50.87,50.87,60.32
85956,2024-08-06,16:48:22,CHADSTONE,VIC,ADLV-24SS-SSLBPG-CHA,2589,BASIC LOGO PIGMENT WASHING SHORT SLEEVE T-SHIRT CHARCOAL,1.0,8809977036157,LOGO PLAY,T-SHIRT,109.0,1.0,109.0,Yujin K,Offline,9.91,48.68,48.68,50.87,50.87,60.32
85956,2024-08-06,16:48:22,CHADSTONE,VIC,ADLV-24SS-PTDDDS-LBL,2504,DESTROYED WASHING SPRAY DENIM PANTS LIGHT BLUE,2.0,8809977034573,ADLV X JEONGHAN,BOTTOM (JEANS),259.0,1.0,259.0,Yujin K,Offline,23.55,122.93,122.93,47.79,47.79,136.07
